lat,lon,inUS,Within 500mi of Riyadh,Distance_from_Riyadh(in mi),Within 500mi of Tokyo,Distance_from_Tokyo(in mi),Within 500mi of Mexico City,Distance_from_Mexico City(in mi),Within 500mi of Lima,Distance_from_Lima(in mi),Within 500mi of Reykjavik,Distance_from_Reykjavik(in mi),Within 500mi of Zurich,Distance_from_Zurich(in mi),Within 500mi of Sydney,Distance_from_Sydney(in mi)
-38.166668,146.68333,N,N,"7,763.855",N,"5,121.636",N,"8,333.699",N,"7,962.621",N,"10,581.184",N,"10,248.88",Y,389.429
-38.15,142.98334,N,N,"7,569.836",N,"5,105.447",N,"8,534.679",N,"8,109.803",N,"10,536.193",N,"10,075.17",N,546.09
-38.11667,141.8,N,N,"7,507.605",N,"5,100.641",N,"8,599.019",N,"8,156.576",N,"10,517.651",N,"10,018.65",N,601.699
-38.11667,143.56667,N,N,"7,599.613",N,"5,104.794",N,"8,503.002",N,"8,088.858",N,"10,541.603",N,"10,101.29",N,517.76
-38.11667,145.33333,N,N,"7,692.063",N,"5,111.443",N,"8,406.974",N,"8,019.28",N,"10,563.092",N,"10,183.959",Y,439.917
-38.1,143.63333,N,N,"7,602.773",N,"5,103.85",N,"8,499.385",N,"8,087.07",N,"10,541.339",N,"10,103.823",N,514.079
-38.083332,-70.333336,N,N,"8,682.692",N,"10,772.717",N,"4,390.989",N,"1,845.722",N,"7,537.466",N,"7,637.787",N,"6,794.72"
-38.083332,-58.75,N,N,"8,059.757",N,"11,402.23",N,"4,758.995",N,"2,122.956",N,"7,342.678",N,"7,210.398",N,"7,105.16"
-38.083332,141.6,N,N,"7,496.536",N,"5,098.026",N,"8,609.95",N,"8,165.782",N,"10,512.567",N,"10,008.123",N,610.482
-38.066666,145.61667,N,N,"7,706.031",N,"5,109.299",N,"8,391.519",N,"8,010.289",N,"10,562.923",N,"10,195.457",Y,425.952
-38.033333,146.88333,N,N,"7,772.087",N,"5,113.598",N,"8,322.57",N,"7,960.586",N,"10,574.184",N,"10,253.541",Y,375.317
-38.033333,147.06667,N,N,"7,781.752",N,"5,114.657",N,"8,312.598",N,"7,953.093",N,"10,576.029",N,"10,262.116",Y,368.789
-38.016666,145.56667,N,N,"7,702.504",N,"5,105.623",N,"8,394.183",N,"8,014.63",N,"10,558.981",N,"10,191.354",Y,425.76
-38.0,-64.0,N,N,"8,339.958",N,"11,116.868",N,"4,576.093",N,"1,965.279",N,"7,419.783",N,"7,394.795",N,"6,979.755"
-38.0,-60.25,N,N,"8,138.735",N,"11,320.994",N,"4,701.829",N,"2,070.647",N,"7,359.754",N,"7,259.031",N,"7,074.879"
-38.0,-57.75,N,N,"8,005.315",N,"11,456.904",N,"4,790.617",N,"2,151.766",N,"7,322.511",N,"7,171.061",N,"7,133.196"
-37.99415,145.4142,N,N,"7,694.086",N,"5,103.371",N,"8,402.459",N,"8,021.792",N,"10,555.738",N,"10,183.425",Y,431.127
-37.966667,146.38333,N,N,"7,744.582",N,"5,106.259",N,"8,349.654",N,"7,983.997",N,"10,564.491",N,"10,227.796",Y,390.667
-37.95,146.45,N,N,"7,747.802",N,"5,105.469",N,"8,345.994",N,"7,982.056",N,"10,564.062",N,"10,230.325",Y,387.282
-37.9475,144.71666,N,N,"7,656.604",N,"5,097.183",N,"8,440.411",N,"8,051.788",N,"10,544.474",N,"10,149.135",Y,459.278
-37.933334,145.33333,N,N,"7,688.73",N,"5,098.819",N,"8,406.801",N,"8,027.879",N,"10,550.708",N,"10,177.49",Y,431.903
-37.89154,147.853,N,N,"7,820.893",N,"5,109.779",N,"8,269.435",N,"7,927.125",N,"10,573.963",N,"10,293.858",Y,334.809
-37.88333,145.35,N,N,"7,688.696",N,"5,095.451",N,"8,405.841",N,"8,029.554",N,"10,547.52",N,"10,176.498",Y,429.042
-37.88333,145.36667,N,N,"7,689.572",N,"5,095.526",N,"8,404.932",N,"8,028.886",N,"10,547.709",N,"10,177.278",Y,428.33
-37.86667,140.8,N,N,"7,450.482",N,"5,082.128",N,"8,653.957",N,"8,206.646",N,"10,486.432",N,"9,963.042",N,644.315
-37.86667,145.35,N,N,"7,688.392",N,"5,094.304",N,"8,405.823",N,"8,030.334",N,"10,546.394",N,"10,175.906",Y,428.329
-37.833332,-73.333336,N,N,"8,844.318",N,"10,608.442",N,"4,296.496",N,"1,796.098",N,"7,579.074",N,"7,742.873",N,"6,715.423"
-37.833332,143.66667,N,N,"7,599.385",N,"5,085.561",N,"8,497.639",N,"8,098.619",N,"10,523.854",N,"10,095.953",N,502.927
-37.833332,144.93333,N,N,"7,665.866",N,"5,090.201",N,"8,428.522",N,"8,048.564",N,"10,539.332",N,"10,155.225",Y,445.082
-37.833332,146.0,N,N,"7,722.021",N,"5,095.106",N,"8,370.325",N,"8,005.697",N,"10,551.359",N,"10,205.133",Y,399.622
-37.8318,140.77919,N,N,"7,448.667",N,"5,079.702",N,"8,655.173",N,"8,209.179",N,"10,483.805",N,"9,960.827",N,644.465
-37.82289,147.61041,N,N,"7,806.905",N,"5,103.516",N,"8,282.465",N,"7,940.257",N,"10,567.015",N,"10,280.073",Y,338.852
-37.816666,144.58333,N,N,"7,647.162",N,"5,087.641",N,"8,447.61",N,"8,063.279",N,"10,534.061",N,"10,138.255",Y,460.056
-37.816666,145.36667,N,N,"7,688.357",N,"5,090.936",N,"8,404.859",N,"8,032.007",N,"10,543.204",N,"10,174.909",Y,425.483
-37.81394,144.96342,N,N,"7,667.09",N,"5,088.991",N,"8,426.864",N,"8,048.277",N,"10,538.376",N,"10,155.944",Y,442.966
-37.783333,144.1,N,N,"7,621.152",N,"5,083.556",N,"8,473.983",N,"8,083.99",N,"10,525.929",N,"10,114.452",Y,480.914
-37.783333,145.38333,N,N,"7,688.626",N,"5,088.716",N,"8,403.912",N,"8,032.897",N,"10,541.141",N,"10,174.502",Y,423.352
-37.766666,145.11667,N,N,"7,674.28",N,"5,086.388",N,"8,418.455",N,"8,044.375",N,"10,536.964",N,"10,161.432",Y,434.282
-37.75,-70.583336,N,N,"8,694.182",N,"10,757.504",N,"4,364.23",N,"1,820.007",N,"7,520.56",N,"7,631.238",N,"6,806.227"
-37.75,-62.5,N,N,"8,256.446",N,"11,198.593",N,"4,611.614",N,"1,990.033",N,"7,378.683",N,"7,327.086",N,"7,034.122"
-37.75,-58.25,N,N,"8,028.396",N,"11,430.691",N,"4,759.597",N,"2,121.293",N,"7,313.141",N,"7,175.236",N,"7,137.547"
-37.72815,143.7945,N,N,"7,604.061",N,"5,078.717",N,"8,490.664",N,"8,098.661",N,"10,518.404",N,"10,098.189",Y,493.226
-37.7,145.15,N,N,"7,674.807",N,"5,081.941",N,"8,416.567",N,"8,046.17",N,"10,532.846",N,"10,160.612",Y,430.094
-37.7,145.51666,N,N,"7,694.133",N,"5,083.592",N,"8,396.526",N,"8,031.424",N,"10,537.01",N,"10,177.767",Y,414.067
-37.683334,142.96666,N,N,"7,559.779",N,"5,073.198",N,"8,535.926",N,"8,133.173",N,"10,504.702",N,"10,057.851",N,531.425
-37.67188,-59.806534,N,N,"8,110.676",N,"11,345.851",N,"4,699.952",N,"2,065.961",N,"7,331.212",N,"7,226.065",N,"7,105.9"
-37.666668,140.58333,N,N,"7,434.987",N,"5,068.147",N,"8,666.248",N,"8,224.82",N,"10,469.9",N,"9,945.769",N,650.316
-37.666668,143.83333,N,N,"7,604.916",N,"5,074.604",N,"8,488.537",N,"8,100.083",N,"10,514.758",N,"10,097.81",Y,489.254
-37.666668,143.85,N,N,"7,605.791",N,"5,074.659",N,"8,487.625",N,"8,099.427",N,"10,514.967",N,"10,098.59",Y,488.465
-37.65,145.1,N,N,"7,671.249",N,"5,078.28",N,"8,419.248",N,"8,050.523",N,"10,528.893",N,"10,156.485",Y,430.3
-37.65,145.11667,N,N,"7,672.128",N,"5,078.352",N,"8,418.336",N,"8,049.854",N,"10,529.085",N,"10,157.265",Y,429.557
-37.63333,140.96666,N,N,"7,454.246",N,"5,066.161",N,"8,645.362",N,"8,212.125",N,"10,473.386",N,"9,962.499",N,629.9
-37.63333,144.1,N,N,"7,618.291",N,"5,073.214",N,"8,473.942",N,"8,091.154",N,"10,515.833",N,"10,109.096",Y,475.514
-37.63333,145.21666,N,N,"7,677.092",N,"5,077.642",N,"8,412.848",N,"8,046.62",N,"10,529.107",N,"10,161.346",Y,424.44
-37.63333,147.18333,N,N,"7,781.059",N,"5,087.875",N,"8,305.283",N,"7,966.476",N,"10,550.005",N,"10,253.327",Y,343.814
-37.63333,147.53334,N,N,"7,799.614",N,"5,090.021",N,"8,286.147",N,"7,951.992",N,"10,553.385",N,"10,269.687",Y,331.252
-37.61667,143.93333,N,N,"7,609.209",N,"5,071.49",N,"8,483.058",N,"8,098.536",N,"10,512.646",N,"10,100.7",Y,482.789
-37.61667,145.18333,N,N,"7,675.027",N,"5,076.348",N,"8,414.653",N,"8,048.741",N,"10,527.6",N,"10,159.19",Y,425.25
-37.60151,145.27235,N,N,"7,679.444",N,"5,075.698",N,"8,409.763",N,"8,045.87",N,"10,527.592",N,"10,162.811",Y,420.682
-37.583332,-73.416664,N,N,"8,847.753",N,"10,602.153",N,"4,279.081",N,"1,778.35",N,"7,564.619",N,"7,734.24",N,"6,726.723"
-37.583332,141.15,N,N,"7,462.758",N,"5,062.902",N,"8,635.426",N,"8,207.716",N,"10,472.745",N,"9,969.279",N,619.296
-37.583332,144.18333,N,N,"7,621.72",N,"5,070.062",N,"8,469.362",N,"8,090.239",N,"10,513.492",N,"10,111.203",Y,469.826
-37.583332,145.03334,N,N,"7,666.5",N,"5,073.402",N,"8,422.826",N,"8,056.33",N,"10,523.62",N,"10,150.976",Y,430.65
-37.566666,144.0,N,N,"7,611.755",N,"5,068.269",N,"8,479.395",N,"8,098.293",N,"10,510.11",N,"10,102.027",Y,477.899
-37.566666,145.3,N,N,"7,680.262",N,"5,073.422",N,"8,408.207",N,"8,046.387",N,"10,525.552",N,"10,162.854",Y,418.046
-37.56266,143.86258,N,N,"7,604.449",N,"5,067.528",N,"8,486.919",N,"8,103.915",N,"10,508.13",N,"10,095.452",Y,484.297
-37.55,142.33333,N,N,"7,523.936",N,"5,062.509",N,"8,570.681",N,"8,164.196",N,"10,487.248",N,"10,023.439",N,558.663
-37.533333,143.75,N,N,"7,597.962",N,"5,065.136",N,"8,493.081",N,"8,109.762",N,"10,504.745",N,"10,089.131",Y,488.697
-37.533333,148.95,N,N,"7,873.254",N,"5,092.858",N,"8,208.34",N,"7,897.103",N,"10,559.168",N,"10,332.248",Y,282.4
-37.53293,145.34125,N,N,"7,681.82",N,"5,071.285",N,"8,405.904",N,"8,046.301",N,"10,523.739",N,"10,163.572",Y,414.851
-37.5,-71.916664,N,N,"8,765.379",N,"10,683.307",N,"4,313.057",N,"1,786.792",N,"7,529.871",N,"7,671.129",N,"6,779.132"
-37.5,-69.333336,N,N,"8,624.41",N,"10,824.358",N,"4,384.606",N,"1,821.992",N,"7,480.945",N,"7,570.695",N,"6,858.454"
-37.5,-63.75,N,N,"8,321.112",N,"11,129.923",N,"4,556.47",N,"1,941.227",N,"7,382.719",N,"7,360.078",N,"7,016.58"
-37.5,-61.833332,N,N,"8,217.539",N,"11,234.959",N,"4,620.523",N,"1,994.29",N,"7,351.456",N,"7,289.94",N,"7,066.434"
-37.5,-61.25,N,N,"8,186.08",N,"11,266.932",N,"4,640.501",N,"2,011.541",N,"7,342.197",N,"7,268.824",N,"7,081.139"
-37.5,-60.75,N,N,"8,159.141",N,"11,294.339",N,"4,657.799",N,"2,026.719",N,"7,334.357",N,"7,250.811",N,"7,093.567"
-37.5,-59.916668,N,N,"8,114.295",N,"11,340.015",N,"4,686.984",N,"2,052.793",N,"7,321.488",N,"7,220.971",N,"7,113.915"
-37.5,-57.75,N,N,"7,998.02",N,"11,458.742",N,"4,764.881",N,"2,124.897",N,"7,289.201",N,"7,144.462",N,"7,164.651"
-37.5,145.16667,N,N,"7,671.993",N,"5,068.24",N,"8,415.428",N,"8,054.88",N,"10,519.526",N,"10,154.219",Y,421.369
-37.483334,144.15,N,N,"7,618.054",N,"5,063.049",N,"8,471.143",N,"8,096.326",N,"10,506.35",N,"10,106.05",Y,467.902
-37.483334,144.75,N,N,"7,649.687",N,"5,065.334",N,"8,438.249",N,"8,072.399",N,"10,513.562",N,"10,134.125",Y,439.775
-37.466667,145.23334,N,N,"7,674.898",N,"5,066.238",N,"8,411.732",N,"8,053.753",N,"10,518.035",N,"10,156.138",Y,417.052
-37.41885,143.71223,N,N,"7,593.754",N,"5,057.118",N,"8,495.131",N,"8,116.744",N,"10,496.571",N,"10,083.241",Y,486.763
-37.416668,142.61667,N,N,"7,536.106",N,"5,053.93",N,"8,555.247",N,"8,159.758",N,"10,482.165",N,"10,031.896",N,540.715
-37.416668,144.75,N,N,"7,648.435",N,"5,060.741",N,"8,438.186",N,"8,075.544",N,"10,509.063",N,"10,131.721",Y,437.317
-37.416668,145.71666,N,N,"7,699.542",N,"5,065.038",N,"8,385.152",N,"8,036.51",N,"10,520.059",N,"10,176.941",Y,393.494
-37.40048,144.58412,N,N,"7,639.372",N,"5,058.964",N,"8,447.274",N,"8,082.953",N,"10,506.009",N,"10,123.375",Y,444.487
-37.4,144.0,N,N,"7,608.55",N,"5,056.777",N,"8,479.332",N,"8,106.254",N,"10,498.892",N,"10,096.027",Y,472.245
-37.38333,149.01666,N,N,"7,874.38",N,"5,083.087",N,"8,204.096",N,"7,900.86",N,"10,549.471",N,"10,329.912",Y,271.521
-37.35,149.48334,N,N,"7,898.768",N,"5,084.388",N,"8,178.378",N,"7,882.447",N,"10,550.92",N,"10,350.461",Y,258.527
-37.333332,-66.5,N,N,"8,468.686",N,"10,978.659",N,"4,459.469",N,"1,864.947",N,"7,418.881",N,"7,454.317",N,"6,950.899"
-37.333332,-59.25,N,N,"8,076.159",N,"11,376.698",N,"4,701.911",N,"2,065.109",N,"7,300.3",N,"7,188.478",N,"7,140.245"
-37.28542,142.92728,N,N,"7,549.804",N,"5,045.635",N,"8,538.244",N,"8,154.038",N,"10,477.499",N,"10,041.684",N,521.436
-37.283333,143.96666,N,N,"7,604.541",N,"5,048.618",N,"8,481.109",N,"8,113.146",N,"10,490.627",N,"10,090.245",Y,470.034
-37.27733,144.73596,N,N,"7,645.069",N,"5,051.083",N,"8,438.815",N,"8,082.676",N,"10,499.494",N,"10,126.021",Y,432.955
-37.25,-67.666664,N,N,"8,531.519",N,"10,914.291",N,"4,419.059",N,"1,835.523",N,"7,434.212",N,"7,494.439",N,"6,922.261"
-37.25,-65.0,N,N,"8,386.259",N,"11,060.647",N,"4,502.005",N,"1,894.28",N,"7,387.38",N,"7,393.762",N,"6,997.778"
-37.25,-63.0,N,N,"8,277.665",N,"11,170.532",N,"4,567.523",N,"1,946.366",N,"7,353.849",N,"7,319.651",N,"7,051.545"
-37.25,-57.25,N,N,"7,967.48",N,"11,486.705",N,"4,770.495",N,"2,129.17",N,"7,265.32",N,"7,113.677",N,"7,191.678"
-37.25,147.71666,N,N,"7,802.833",N,"5,064.883",N,"8,274.946",N,"7,961.574",N,"10,529.015",N,"10,264.372",Y,304.571
-37.232388,141.0988,N,N,"7,452.709",N,"5,038.603",N,"8,638.829",N,"8,227.191",N,"10,448.621",N,"9,954.204",N,613.541
-37.15,149.86667,N,N,"7,916.114",N,"5,073.795",N,"8,156.427",N,"7,874.665",N,"10,540.147",N,"10,360.985",Y,238.112
-37.13333,148.9,N,N,"7,864.072",N,"5,065.104",N,"8,209.482",N,"7,916.776",N,"10,531.433",N,"10,315.322",Y,259.583
-37.11667,140.78334,N,N,"7,433.727",N,"5,030.303",N,"8,656.379",N,"8,244.957",N,"10,436.298",N,"9,935.232",N,627.486
-37.08665,144.20203,N,N,"7,613.185",N,"5,035.888",N,"8,468.023",N,"8,113.118",N,"10,480.26",N,"10,094.1",Y,452.266
-37.083332,149.91667,N,N,"7,917.742",N,"5,069.652",N,"8,153.358",N,"7,875.381",N,"10,535.952",N,"10,360.852",Y,232.863
-37.066666,149.93333,N,N,"7,918.372",N,"5,068.651",N,"8,152.361",N,"7,875.38",N,"10,534.933",N,"10,361.011",Y,231.479
-37.052,146.08846,N,N,"7,712.646",N,"5,041.808",N,"8,364.003",N,"8,038.152",N,"10,499.366",N,"10,181.057",Y,362.11
-37.05,144.83333,N,N,"7,645.934",N,"5,035.82",N,"8,433.185",N,"8,089.445",N,"10,485.283",N,"10,122.293",Y,420.428
-37.033333,143.48334,N,N,"7,574.131",N,"5,029.808",N,"8,507.614",N,"8,144.303",N,"10,467.756",N,"10,058.525",Y,486.364
-37.033333,143.51666,N,N,"7,575.893",N,"5,029.911",N,"8,505.776",N,"8,142.982",N,"10,468.178",N,"10,060.084",Y,484.689
-37.033333,145.23334,N,N,"7,666.849",N,"5,036.398",N,"8,411.106",N,"8,074.002",N,"10,488.739",N,"10,140.391",Y,400.797
-37.0,-72.833336,N,N,"8,812.857",N,"10,629.392",N,"4,258.534",N,"1,743.53",N,"7,515.484",N,"7,683.193",N,"6,778.168"
-37.0,-72.5,N,N,"8,794.525",N,"10,647.649",N,"4,267.312",N,"1,746.752",N,"7,508.93",N,"7,669.996",N,"6,788.861"
-37.0,-66.0,N,N,"8,438.222",N,"11,004.589",N,"4,456.111",N,"1,855.031",N,"7,388.279",N,"7,418.677",N,"6,984.806"
-37.0,-63.75,N,N,"8,315.545",N,"11,128.487",N,"4,528.804",N,"1,910.944",N,"7,349.801",N,"7,334.509",N,"7,046.77"
-37.0,-58.5,N,N,"8,031.01",N,"11,418.002",N,"4,711.656",N,"2,072.121",N,"7,266.917",N,"7,144.272",N,"7,178.74"
-37.0,145.0,N,N,"7,653.835",N,"5,033.079",N,"8,423.924",N,"8,085.039",N,"10,483.83",N,"10,128.257",Y,410.728
-36.966667,140.23334,N,N,"7,401.677",N,"5,019.599",N,"8,686.975",N,"8,273.289",N,"10,418.119",N,"9,904.015",N,653.545
-36.9301,149.8745,N,N,"7,913.047",N,"5,058.836",N,"8,154.931",N,"7,883.794",N,"10,525.149",N,"10,353.206",Y,223.651
-36.916668,-70.166664,N,N,"8,665.738",N,"10,774.981",N,"4,326.358",N,"1,770.347",N,"7,458.625",N,"7,574.357",N,"6,866.779"
-36.916668,142.05,N,N,"7,496.112",N,"5,018.217",N,"8,586.742",N,"8,206.25",N,"10,440.987",N,"9,987.178",N,556.846
-36.90873,149.23903,N,N,"7,878.57",N,"5,052.303",N,"8,189.849",N,"7,912.09",N,"10,518.825",N,"10,322.823",Y,236.832
-36.88901,149.9096,N,N,"7,914.281",N,"5,056.319",N,"8,152.793",N,"7,884.042",N,"10,522.594",N,"10,353.31",Y,220.32
-36.88333,146.85,N,N,"7,750.213",N,"5,034.391",N,"8,321.567",N,"8,014.312",N,"10,495.739",N,"10,210.436",Y,321.585
-36.86667,149.83333,N,N,"7,909.823",N,"5,054.164",N,"8,156.887",N,"7,888.302",N,"10,520.502",N,"10,348.928",Y,220.351
-36.85,141.16667,N,N,"7,448.191",N,"5,012.266",N,"8,635.612",N,"8,243.656",N,"10,424.107",N,"9,943.394",N,601.799
-36.85,144.28334,N,N,"7,612.93",N,"5,019.873",N,"8,463.31",N,"8,121.071",N,"10,465.287",N,"10,089.225",Y,440.968
-36.833332,-70.833336,N,N,"8,701.795",N,"10,737.724",N,"4,302.626",N,"1,755.244",N,"7,465.88",N,"7,596.322",N,"6,850.926"
-36.833332,-57.5,N,N,"7,974.589",N,"11,473.158",N,"4,739.929",N,"2,098.299",N,"7,241.142",N,"7,100.167",N,"7,212.285"
-36.83073,139.8522,N,N,"7,378.73",N,"5,010.116",N,"8,708.304",N,"8,294.499",N,"10,403.293",N,"9,881.188",N,671.45
-36.816666,145.45,N,N,"7,674.332",N,"5,022.471",N,"8,398.762",N,"8,075.239",N,"10,476.503",N,"10,142.554",Y,382.866
-36.81297,-73.048454,N,N,"8,823.679",N,"10,615.969",N,"4,241.526",N,"1,728.824",N,"7,507.669",N,"7,682.743",N,"6,781.713"
-36.8,142.38333,N,N,"7,511.307",N,"5,010.836",N,"8,568.366",N,"8,198.954",N,"10,437.71",N,"9,998.485",N,536.788
-36.8,143.8,N,N,"7,586.309",N,"5,014.724",N,"8,489.993",N,"8,142.853",N,"10,456.022",N,"10,064.771",Y,463.837
-36.8,145.41667,N,N,"7,672.246",N,"5,021.168",N,"8,400.573",N,"8,077.378",N,"10,475.005",N,"10,140.38",Y,383.883
-36.8,146.66667,N,N,"7,738.933",N,"5,027.613",N,"8,331.46",N,"8,025.736",N,"10,488.241",N,"10,198.792",Y,326.061
-36.8,146.85,N,N,"7,748.731",N,"5,028.665",N,"8,321.326",N,"8,018.089",N,"10,490.075",N,"10,207.354",Y,318.006
-36.783333,144.05,N,N,"7,599.249",N,"5,014.432",N,"8,476.148",N,"8,133.619",N,"10,457.97",N,"10,075.852",Y,450.725
-36.783333,145.5,N,N,"7,676.375",N,"5,020.411",N,"8,395.932",N,"8,074.736",N,"10,474.799",N,"10,143.66",Y,379.317
-36.766666,141.08333,N,N,"7,442.036",N,"5,006.415",N,"8,640.32",N,"8,251.002",N,"10,417.348",N,"9,936.424",N,604.574
-36.75,-62.5,N,N,"8,244.527",N,"11,196.506",N,"4,557.093",N,"1,930.894",N,"7,312.676",N,"7,275.508",N,"7,095.048"
-36.75,-60.75,N,N,"8,149.324",N,"11,293.261",N,"4,617.789",N,"1,983.992",N,"7,284.672",N,"7,211.653",N,"7,139.813"
-36.75,-59.666668,N,N,"8,090.534",N,"11,353.189",N,"4,656.354",N,"2,019.074",N,"7,267.885",N,"7,172.618",N,"7,166.512"
-36.75,-58.0,N,N,"8,000.322",N,"11,445.421",N,"4,717.114",N,"2,076.115",N,"7,242.887",N,"7,113.323",N,"7,206.043"
-36.716667,142.88333,N,N,"7,536.063",N,"5,006.269",N,"8,540.693",N,"8,183.325",N,"10,438.754",N,"10,018.806",N,508.798
-36.716667,144.7,N,N,"7,632.513",N,"5,012.306",N,"8,440.09",N,"8,110.505",N,"10,461.218",N,"10,103.789",Y,416.204
-36.683334,144.2,N,N,"7,605.273",N,"5,008.077",N,"8,467.739",N,"8,132.32",N,"10,453.045",N,"10,079.171",Y,440.321
-36.666668,-63.083332,N,N,"8,275.329",N,"11,163.902",N,"4,532.747",N,"1,909.274",N,"7,316.755",N,"7,292.721",N,"7,084.738"
-36.666668,-57.0,N,N,"7,945.036",N,"11,500.707",N,"4,750.147",N,"2,107.687",N,"7,222.816",N,"7,073.732",N,"7,234.109"
-36.65,144.55,N,N,"7,623.25",N,"5,007.111",N,"8,448.303",N,"8,119.729",N,"10,454.96",N,"10,094.305",Y,421.714
-36.65,148.5,N,N,"7,834.578",N,"5,029.084",N,"8,229.545",N,"7,955.063",N,"10,495.073",N,"10,278.746",Y,244.969
-36.61667,-64.28333,N,N,"8,340.33",N,"11,097.302",N,"4,489.943",N,"1,873.558",N,"7,333.55",N,"7,334.763",N,"7,055.413"
-36.61667,143.75,N,N,"7,580.047",N,"5,001.915",N,"8,492.613",N,"8,153.599",N,"10,443.058",N,"10,055.651",Y,461.491
-36.61667,145.46666,N,N,"7,671.486",N,"5,008.781",N,"8,397.439",N,"8,083.83",N,"10,463.147",N,"10,135.922",Y,375.281
-36.60267,143.94228,N,N,"7,589.994",N,"5,001.598",N,"8,481.937",N,"8,146.535",N,"10,444.48",N,"10,064.125",Y,451.253
-36.583332,-72.0,N,N,"8,764.449",N,"10,671.469",N,"4,255.525",N,"1,723.84",N,"7,472.22",N,"7,630.089",N,"6,828.339"
-36.583332,-64.8,N,N,"8,368.247",N,"11,068.552",N,"4,471.138",N,"1,858.154",N,"7,340.164",N,"7,352.412",N,"7,043.198"
-36.583332,-58.833332,N,N,"8,042.969",N,"11,398.938",N,"4,677.859",N,"2,038.107",N,"7,244.175",N,"7,134.03",N,"7,196.917"
-36.583332,146.76666,N,N,"7,740.399",N,"5,013.295",N,"8,325.297",N,"8,031.393",N,"10,474.52",N,"10,195.406",Y,312.769
-36.533333,145.48334,N,N,"7,670.817",N,"5,003.123",N,"8,396.338",N,"8,087.003",N,"10,457.687",N,"10,133.598",Y,371.746
-36.533333,148.73334,N,N,"7,845.167",N,"5,022.79",N,"8,216.127",N,"7,950.183",N,"10,489.067",N,"10,285.239",Y,230.572
-36.516666,146.68333,N,N,"7,734.734",N,"5,008.236",N,"8,329.718",N,"8,037.905",N,"10,469.157",N,"10,189.024",Y,313.95
-36.5,-65.5,N,N,"8,405.732",N,"11,029.342",N,"4,443.778",N,"1,835.588",N,"7,346.774",N,"7,374.536",N,"7,028.632"
-36.5,-64.25,N,N,"8,337.188",N,"11,098.499",N,"4,484.565",N,"1,867.347",N,"7,325.31",N,"7,327.559",N,"7,063.338"
-36.5,-63.75,N,N,"8,309.806",N,"11,126.176",N,"4,501.187",N,"1,880.796",N,"7,316.875",N,"7,308.9",N,"7,076.946"
-36.5,-62.0,N,N,"8,214.138",N,"11,223.106",N,"4,560.712",N,"1,931.059",N,"7,288.04",N,"7,244.204",N,"7,123.317"
-36.5,-57.25,N,N,"7,955.945",N,"11,486.588",N,"4,732.28",N,"2,089.886",N,"7,215.293",N,"7,073.571",N,"7,238.972"
-36.5,148.53334,N,N,"7,833.835",N,"5,019.048",N,"8,227.066",N,"7,960.228",N,"10,485.115",N,"10,274.67",Y,235.852
-36.483334,145.7,N,N,"7,681.467",N,"5,000.725",N,"8,384.2",N,"8,080.367",N,"10,456.661",N,"10,141.854",Y,359.505
-36.466667,143.31667,N,N,"7,554.028",N,"4,990.215",N,"8,516.549",N,"8,178.134",N,"10,427.532",N,"10,029.801",Y,480.324
-36.466667,149.86667,N,N,"7,905.196",N,"5,027.111",N,"8,153.016",N,"7,904.03",N,"10,493.356",N,"10,335.448",Y,194.077
-36.433334,144.21666,N,N,"7,601.291",N,"4,990.903",N,"8,466.505",N,"8,143.47",N,"10,436.381",N,"10,070.651",Y,432.725
-36.433334,147.83333,N,N,"7,795.016",N,"5,009.623",N,"8,265.621",N,"7,993.081",N,"10,474.44",N,"10,239.544",Y,259.891
-36.419,150.06355,N,N,"7,915.069",N,"5,025.506",N,"8,141.853",N,"7,897.476",N,"10,491.514",N,"10,342.787",Y,186.903
-36.416668,-67.583336,N,N,"8,519.46",N,"10,913.585",N,"4,373.51",N,"1,783.546",N,"7,378.288",N,"7,449.693",N,"6,973.538"
-36.416668,-66.583336,N,N,"8,464.407",N,"10,968.868",N,"4,404.588",N,"1,805.036",N,"7,360.354",N,"7,411.434",N,"7,002.694"
-36.416668,-57.666668,N,N,"7,977.22",N,"11,463.254",N,"4,712.411",N,"2,070.393",N,"7,215.791",N,"7,083.79",N,"7,234.681"
-36.416668,144.58333,N,N,"7,620.53",N,"4,991.164",N,"8,446.101",N,"8,129.342",N,"10,439.593",N,"10,087.173",Y,413.455
-36.41623,148.62505,N,N,"7,837.358",N,"5,013.976",N,"8,221.616",N,"7,959.964",N,"10,480.166",N,"10,275.783",Y,228.141
-36.40604,148.41167,N,N,"7,825.685",N,"5,011.738",N,"8,233.413",N,"7,969.574",N,"10,477.665",N,"10,265.462",Y,235.539
-36.4,148.8,N,N,"7,846.518",N,"5,014.154",N,"8,211.836",N,"7,953.143",N,"10,480.508",N,"10,283.315",Y,221.057
-36.38333,145.3,N,N,"7,658.192",N,"4,991.942",N,"8,406.199",N,"8,101.51",N,"10,445.505",N,"10,119.422",Y,376.19
-36.38333,145.4,N,N,"7,663.543",N,"4,992.405",N,"8,400.64",N,"8,097.385",N,"10,446.611",N,"10,124.095",Y,371.183
-36.36667,140.68333,N,N,"7,412.358",N,"4,978.41",N,"8,662.976",N,"8,286.312",N,"10,384.866",N,"9,902.852",N,619.081
